"id","output"
0,0.30526801943779
1,0.696529507637024
2,0.507277429103851
3,0.337835013866425
4,0.30526801943779
5,0.696529507637024
6,0.652233779430389
7,0.690642416477203
8,0.696529507637024
9,0.696529507637024
10,0.520795941352844
11,0.404707551002502
12,0.405461370944977
13,0.690642416477203
14,0.593983173370361
15,0.696529507637024
16,0.696529507637024
17,0.524628221988678
18,0.37933361530304
19,0.696529507637024
20,0.30526801943779
21,0.365915596485138
22,0.30526801943779
23,0.696529507637024
24,0.696529507637024
25,0.443653434514999
26,0.415101677179337
27,0.696529507637024
28,0.671016454696655
29,0.696529507637024
30,0.696529507637024
31,0.696529507637024
32,0.689950585365295
33,0.696529507637024
34,0.696529507637024
35,0.696529507637024
36,0.696529507637024
37,0.696529507637024
38,0.696529507637024
39,0.696529507637024
40,0.696529507637024
41,0.696529507637024
42,0.696529507637024
43,0.696529507637024
44,0.696529507637024
45,0.696529507637024
46,0.696529507637024
47,0.689950585365295
48,0.696529507637024
49,0.365915596485138
50,0.436756074428558
51,0.532435715198517
52,0.30526801943779
53,0.382275640964508
54,0.529137074947357
55,0.345712244510651
56,0.30526801943779
57,0.68736743927002
58,0.696529507637024
59,0.489449709653854
60,0.696529507637024
61,0.330322444438934
62,0.30526801943779
63,0.30526801943779
64,0.30526801943779
65,0.30526801943779
66,0.337835013866425
67,0.365915596485138
68,0.30526801943779
69,0.357869952917099
70,0.345712244510651
71,0.382275640964508
72,0.382275640964508
73,0.30526801943779
74,0.527738928794861
75,0.30526801943779
76,0.30526801943779
77,0.30526801943779
78,0.30526801943779
79,0.30526801943779
80,0.30526801943779
81,0.30526801943779
82,0.696529507637024
83,0.30526801943779
84,0.30526801943779
85,0.30526801943779
86,0.30526801943779
87,0.30526801943779
88,0.30526801943779
89,0.30526801943779
90,0.30526801943779
91,0.30526801943779
92,0.30526801943779
93,0.60580974817276
94,0.30526801943779
95,0.659950017929077
96,0.30526801943779
97,0.646693825721741
98,0.30526801943779
99,0.31112003326416
100,0.30526801943779
101,0.696529507637024
102,0.696529507637024
103,0.382275640964508
104,0.696529507637024
105,0.696529507637024
106,0.690642416477203
107,0.696529507637024
108,0.696529507637024
109,0.696529507637024
110,0.696529507637024
111,0.695817410945892
112,0.696529507637024
113,0.690642416477203
114,0.696529507637024
115,0.696529507637024
116,0.696529507637024
117,0.696529507637024
118,0.696529507637024
119,0.676042020320892
120,0.696529507637024
121,0.696529507637024
122,0.696529507637024
123,0.696529507637024
124,0.696529507637024
125,0.696529507637024
126,0.696529507637024
127,0.696529507637024
128,0.696529507637024
129,0.696529507637024
130,0.696529507637024
131,0.695817410945892
132,0.532435715198517
133,0.696529507637024
134,0.696529507637024
135,0.696529507637024
136,0.652233779430389
137,0.696529507637024
138,0.696529507637024
139,0.696529507637024
140,0.696529507637024
141,0.696529507637024
142,0.696529507637024
143,0.696529507637024
144,0.696529507637024
145,0.696529507637024
146,0.696529507637024
147,0.696529507637024
148,0.696529507637024
149,0.696529507637024
150,0.696529507637024
151,0.696529507637024
